year,country,iso,eu,gov_right1,gov_cent1,gov_left1,gov_party,gov_right2,gov_cent2,gov_left2,womenpar,instcons,fed,pres,prop,bic,kaopen,openc,realgdpgr,inflation,debt,deficit,pbal,interest,labfopar,unemp,sstran,postfisc_gini
2013,Japan,JPN,0,94.74,5.26,0,1,90.41,9.59,0,8.1,3,0,0,1,3,1,35.14229,2.000489572,0.346440326,208.616442,-7.641767137,-6.980685665,0.708497305,85.32173957,4,13.09695816,NA
2014,Japan,JPN,0,94.74,5.26,0,1,90.39,9.61,0,8.1,3,0,0,1,3,1,38.54026,0.335684441,2.761954083,214.6143016,-5.384895405,-4.860034495,0.551137531,86.39287964,3.599999905,12.78371716,NA
2015,Japan,JPN,0,94.79884643,5.201153569,0,1,89.19708029,10.80291971,0,9.5,3,0,0,1,3,1,NA,1.074263457,0.78951789,219.2744055,-3.517043093,-3.120649974,0.358458391,87.43613469,3.400000095,12.54641438,NA
1993,Latvia,LVA,0,80,0,20,2,75,0,25,15,NA,0,0,2,1,NA,111.0665,-11.39997317,NA,NA,NA,NA,NA,74.56341359,6.699999809,NA,NA
1994,Latvia,LVA,0,75.35,0,16.2,2,82.4,0,17.6,15,NA,0,0,2,1,NA,77.77804,2.200040592,NA,NA,NA,NA,NA,73.85694285,13.10000038,NA,NA
1995,Latvia,LVA,0,64.04,0.19,7.87,2,98.6,0.33,1.07,15,NA,0,0,2,1,NA,73.91931,-0.900028605,NA,13.9,-1.4,-0.6,NA,72.5461649,14.89999962,11.621908,NA
1996,Latvia,LVA,0,56.25,6.25,31.25,2,53.42,10.96,35.62,9,NA,0,0,2,1,0.8791946,89.96754,2.359021961,NA,13.3,-0.4,0.9,NA,67.28836216,15.89999962,12.2489114,NA
1997,Latvia,LVA,0,54.52,14.41,25.28,2,59.23,12.15,28.63,9,NA,0,0,2,1,0.9395973,88.51068,8.974154799,8.073780798,10.6,1.4,2.3,NA,69.08747631,15.39999962,12.0119686,NA
1998,Latvia,LVA,0,65.84,25.25,8.91,2,76.94,14.09,8.97,9,NA,0,0,2,1,0.9395973,90.47705,6.521729013,4.294863261,9,0,0.6,NA,72.27980452,14,12.5879073,NA
1999,Latvia,LVA,0,89.88,0,10.12,2,82.98,0,17.02,17,NA,0,0,2,1,0.9395973,79.90377,2.618921951,2.114392365,12.1,-3.7,-3.1,NA,71.17076423,14.10000038,14.4553764,NA
2000,Latvia,LVA,0,91.18,0,8.82,2,92.44,0,7.56,17,NA,0,0,2,1,0.9395973,81.7837,5.406894461,2.633210503,12.1,-2.7,-1.8,NA,69.982637,14.30000019,12.2221103,NA
2001,Latvia,LVA,0,86.67,0,13.33,2,88.57,0,11.43,17,NA,0,0,2,1,0.9395973,86.52444,6.461312508,2.526388788,13.9,-2,-1.1,7.57,68.18260192,13.5,11.1283733,NA
2002,Latvia,LVA,0,82.68,6.07,11.25,2,84.11,6.25,9.64,21,NA,0,0,2,1,0.9395973,83.37354,7.103002028,1.96335476,13.1,-2.2,-1.5,5.41,69.16332718,12.5,9.8953799,NA
2003,Latvia,LVA,0,61.11,38.89,0,2,60,40,0,21,NA,0,0,2,1,1,84.87883,8.430700298,2.93960443,13.9,-1.6,-0.9,4.9,69.79610991,11.60000038,8.9946769,NA
2004,Latvia,LVA,1,37.16,54.71,0,2,51.56,48.44,0,21,NA,0,0,2,1,1,93.80344,8.335571303,6.187028206,14.3,-1,-0.3,4.86,70.07482032,11.69999981,9.0701827,NA
2005,Latvia,LVA,1,66.67,33.33,0,2,67.65,32.35,0,21,NA,0,0,2,1,1,100.9482,10.69703789,6.890354293,11.7,-0.4,0.1,3.88,70.92509076,10,8.4401014,NA
2006,Latvia,LVA,1,54.43,45.57,0,2,53.68,46.32,0,19,NA,0,0,2,1,1,100.7882,11.88937993,6.571057572,9.9,-0.6,-0.2,4.13,70.95340352,7,8.0038078,NA
2007,Latvia,LVA,1,50.09,49.91,0,2,52.54,47.46,0,20,NA,0,0,2,1,1,96.09159,9.949375127,10.08120655,8.4,-0.6,-0.2,5.28,73.43656652,6.099999905,7.0287239,NA
2008,Latvia,LVA,1,52.63,47.37,0,2,52.54,47.46,0,20,NA,0,0,2,1,1,92.14096,-3.60891999,15.25345141,18.7,-4.3,-3.7,6.43,75.4304502,7.699999809,8.0878428,NA
2009,Latvia,LVA,1,69.36,30.64,0,2,69.19,30.81,0,22,NA,0,0,2,1,1,86.91026,-14.33224007,3.258842031,36.6,-9.1,-7.6,12.36,77.08148684,17.5,12.9520535,NA
2010,Latvia,LVA,1,58.4,33.42,0,3,62.36,37.64,0,20,NA,0,0,2,1,1,108.8887,-3.789655254,-1.223788644,47.4,-8.7,-7,10.34,75.85772071,19.5,13.2220753,NA
2011,Latvia,LVA,1,65.13,34.87,0,3,67.45,32.55,0,23,NA,0,0,2,1,1,120.9591,6.381523346,4.22247324,42.7,-3.3,-1.5,5.91,74.71297614,16.20000076,11.1742443,NA
2012,Latvia,LVA,1,100,0,0,1,100,0,0,23,NA,0,0,2,1,1,127.5033,4.005273917,2.285473472,41.2,-1,0.6,4.57,74.36360672,15,10.2715894,NA
2013,Latvia,LVA,1,100,0,0,1,100,0,0,23,NA,0,0,2,1,1,123.9391,2.626556288,0.010932329,39,-1,0.5,3.34,75.87702719,11.89999962,10.3591564,NA
2014,Latvia,LVA,1,77.04049375,22.95950625,0,1,78.4,21.6,0,18,NA,0,0,2,1,1,121.2567,2.119923273,0.69034529,40.9,-1.6,-0.2,2.51,75.998228,10.80000019,10.2186292,NA
2015,Latvia,LVA,1,63.84916453,36.15083547,0,1,65.57377049,34.42622951,0,18,NA,0,0,2,1,1,NA,2.712117992,0.212948967,36.5,-1.3,0,0.96,75.79057886,9.899999619,9.9856908,NA
1992,Lithuania,LTU,0,0,0,100,5,0,0,100,8.1,NA,0,1,1,1,NA,32.97166,-21.2583236,NA,NA,NA,NA,NA,NA,1.399999976,NA,NA
1993,Lithuania,LTU,0,0,0,100,5,0,0,100,7.1,NA,0,1,1,1,NA,132.1223,-16.22752542,NA,NA,NA,NA,NA,NA,4.800000191,NA,NA
1994,Lithuania,LTU,0,0,0,100,5,0,0,100,7.1,NA,0,1,1,1,NA,89.24235,-9.765998456,NA,NA,NA,NA,NA,NA,4.199999809,NA,NA
1995,Lithuania,LTU,0,0,0,100,5,0,0,100,7.1,NA,0,1,1,1,NA,84.91689,3.290107368,NA,11.5,-1.5,-1.2,NA,66.55115319,6.800000191,8.1725488,NA
1996,Lithuania,LTU,0,7.31,1.69,90.44,4,8.02,1.55,90.44,7.1,NA,0,1,1,1,0.9395973,93.17435,5.149974459,24.6964711,13.9,-3.2,-2.4,NA,68.3974698,7.699999809,8.5808846,NA
1997,Lithuania,LTU,0,76.47,17.65,0,1,83.82,16.18,0,17.5,NA,0,1,1,1,1,100.0094,8.29319156,10.31604825,15.4,-11.8,-11.1,NA,68.47763057,6.5,9.644722,NA
1998,Lithuania,LTU,0,68.9,14.31,0,1,83.82,16.18,0,17.5,NA,0,1,1,1,1,89.65181,7.467208125,5.369294717,16.5,-3,-1.9,NA,73.68716643,13.19999981,10.8393053,NA
1999,Lithuania,LTU,0,59.47,13.93,0,1,83.82,16.18,0,17.5,NA,0,1,1,1,1,74.81267,-1.134638756,1.443468356,22.7,-2.8,-1.3,NA,73.59079578,14.60000038,12.203117,NA
2000,Lithuania,LTU,0,50,19.44,0,1,78.45,21.55,0,10.6,NA,0,1,1,1,1,83.27429,3.831656049,1.094183116,23.5,-3.2,-1.5,NA,72.35345163,16.39999962,11.4820417,NA
2001,Lithuania,LTU,0,25.34,42.86,14.09,2,27.39,41.5,31.11,10.6,NA,0,1,1,1,1,93.55018,6.524433877,1.549494067,22.9,-3.5,-2,8.15,71.12339773,17.39999962,11.2857638,NA
2002,Lithuania,LTU,0,0,42.86,28.57,3,0,36.92,63.08,10.6,NA,0,1,1,1,1,100.3599,6.760712626,0.33575897,22.1,-1.9,-0.6,6.06,71.19702345,13.80000019,9.9892976,NA
2003,Lithuania,LTU,0,0,36.97,34.46,3,0,36.92,63.08,10.6,NA,0,1,1,1,1,98.12595,10.53859751,-1.076549421,20.4,-1.3,-0.1,5.32,72.08196874,12.39999962,9.7738966,NA
2004,Lithuania,LTU,1,0,34.66,42.54,3,0,35.78,64.22,22,NA,0,1,1,1,1,101.815,6.55007974,1.1544759,18.7,-1.4,-0.5,4.5,70.62356838,10.89999962,9.7499578,NA
2005,Lithuania,LTU,1,0,14.29,85.71,4,0,13.73,86.27,22,NA,0,1,1,1,1,115.0161,7.727387384,2.67176022,17.6,-0.3,0.5,3.7,70.31189734,8.300000191,9.3217664,NA
2006,Lithuania,LTU,1,6.54,6.22,87.24,4,12.51,7.45,80.04,24.8,NA,0,1,1,1,1,121.5943,7.40645052,3.756723017,17.2,-0.3,0.4,4.08,69.10140519,5.800000191,9.1717824,NA
2007,Lithuania,LTU,1,14.29,0,85.71,4,27.35,0,72.65,22.7,NA,0,1,1,1,1,113.9131,11.0869628,5.818149316,15.9,-0.8,-0.1,4.55,69.68735154,4.300000191,9.6592846,NA
2008,Lithuania,LTU,1,14.52,10.79,74.69,4,23.97,13.08,62.95,17.7,NA,0,1,1,1,0.9395973,125.8494,2.628082357,11.09152141,14.6,-3.1,-2.4,5.61,70.17509774,5.800000191,11.4889217,NA
2009,Lithuania,LTU,1,96.75,0,0,1,100,0,0,19.1,NA,0,1,1,1,0.8791946,105.5586,-14.81417295,4.161479391,28,-9.1,-7.9,14,71.43894836,13.80000019,16.1677709,NA
2010,Lithuania,LTU,1,93.33,0,0,1,100,0,0,19.1,NA,0,1,1,1,0.8187919,132.5618,1.639826991,1.190628251,36.2,-6.9,-5.1,5.57,72.62172881,17.79999924,14.3036557,NA
2011,Lithuania,LTU,1,93.33,0,0,1,100,0,0,19.1,NA,0,1,1,1,0.7583891,152.6009,6.049345539,4.124027411,37.2,-8.9,-7.1,5.16,72.82182099,15.39999962,12.480192,NA
2012,Lithuania,LTU,1,88.96,0.36,4.37,2,95.24,0.52,4.24,24.5,NA,0,1,1,1,0.6979864,162.453,3.834923284,3.164047279,39.8,-3.1,-1.1,4.83,73.47773146,13.39999962,11.9599079,NA
2013,Lithuania,LTU,1,13.33,6.67,80,4,12.94,9.45,77.61,24.1,NA,0,1,1,1,0.6979864,166.8628,3.506819328,1.164186337,38.7,-2.6,-0.8,3.83,73.92799189,11.80000019,11.1889001,NA
2014,Lithuania,LTU,1,13.33,4.88,81.79,4,13.56,6.91,79.53,24.1,NA,0,1,1,1,0.6979864,160.5141,3.495003337,0.242271444,40.5,-0.7,0.9,2.79,75.38533372,10.69999981,10.6655644,NA
2015,Lithuania,LTU,1,13.33333333,0,86.66666667,4,15.24822695,0,84.75177305,23.4,NA,0,1,1,1,0.7583891,NA,1.778577761,-0.677051466,42.7,-0.2,1.3,1.38,76.05078435,9.100000381,10.6528442,NA
1960,Luxembourg,LUX,1,42.86,57.14,0,1,34.42,65.58,0,0,2,0,0,2,1,NA,154.6761,NA,0.449619699,NA,NA,NA,NA,61.9581604,0,11.6,NA
1961,Luxembourg,LUX,1,42.86,57.14,0,1,34.42,65.58,0,0,2,0,0,2,1,NA,161.3907,3.829706955,0.482428095,NA,NA,NA,NA,61.8766098,0,11.8,NA
1962,Luxembourg,LUX,1,42.86,57.14,0,1,34.42,65.58,0,0,2,0,0,2,1,NA,153.9526,1.358401758,0.895956853,NA,NA,NA,NA,61.76779175,0,12,NA
1963,Luxembourg,LUX,1,42.86,57.14,0,1,34.42,65.58,0,0,2,0,0,2,1,NA,150.194,3.439268611,2.876323102,NA,NA,NA,NA,61.05102158,0,12.2,NA
1964,Luxembourg,LUX,1,23.3,53.88,22.81,2,18.71,59.01,22.28,0,2,0,0,2,1,NA,152.5192,7.865418895,3.096375523,NA,NA,NA,NA,61.24113083,0,12.5,NA
1965,Luxembourg,LUX,1,0,50,50,3,0,51.17,48.83,0,2,0,0,2,1,NA,155.5972,1.928741383,3.333686603,NA,NA,NA,NA,61.18384171,0,13.6,NA
1966,Luxembourg,LUX,1,0,50,50,3,0,51.17,48.83,0,2,0,0,2,1,NA,148.1889,1.105623443,3.331666667,NA,NA,NA,NA,61.23814011,0,14.2,NA
1967,Luxembourg,LUX,1,0,50,50,3,0,51.17,48.83,0,2,0,0,2,1,NA,145.3856,0.216776416,2.16616397,NA,NA,NA,NA,60.08961105,0,15.8,NA
1968,Luxembourg,LUX,1,0,50,50,3,0,51.17,48.83,3.6,2,0,0,2,1,NA,146.6771,4.183920648,2.625430204,NA,NA,NA,NA,59.87393951,0,15.3,NA
1969,Luxembourg,LUX,1,39.33,56.56,4.11,2,31.5,64.48,4.01,3.6,2,0,0,2,1,NA,148.5402,9.973620779,2.294438889,NA,NA,NA,NA,60.03313065,0,14.5,NA
1970,Luxembourg,LUX,1,42.86,57.14,0,1,34.33,65.67,0,3.6,2,0,0,2,1,NA,157.0281,1.703649106,4.63934192,NA,NA,NA,NA,63.26514816,0,13.63323,NA
1971,Luxembourg,LUX,1,42.86,57.14,0,1,34.33,65.67,0,3.6,2,0,0,2,1,NA,163.9637,2.667236285,4.672218909,NA,NA,NA,NA,64.56622314,0,15.08296,NA
1972,Luxembourg,LUX,1,42.86,57.14,0,1,34.33,65.67,0,3.6,2,0,0,2,1,NA,151.8607,6.598192675,5.225689081,NA,NA,NA,NA,65.22579193,0,15.45398,NA
1973,Luxembourg,LUX,1,42.86,57.14,0,1,34.33,65.67,0,3.6,2,0,0,2,1,NA,158.246,8.312676881,6.068098932,NA,NA,NA,6.79,65.40041351,0,14.49847,NA
1974,Luxembourg,LUX,1,46.77,25.83,27.4,2,40.25,29.69,30.06,5.1,2,0,0,2,1,NA,175.978,4.212467414,9.540651257,NA,NA,NA,7.27,65.90309143,0,13.77664,NA
1975,Luxembourg,LUX,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,171.64,-6.571370933,10.71767487,NA,NA,NA,6.73,65.62394714,0.200000003,19.42542,NA
1976,Luxembourg,LUX,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,162.0525,2.534331931,9.797338418,NA,NA,NA,7.23,64.97891998,0.300000012,20.24949,NA
1977,Luxembourg,LUX,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,161.1976,1.569776537,6.705497612,NA,NA,NA,7.04,64.70424652,0.5,22.03296,NA
1978,Luxembourg,LUX,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,157.7206,4.074971418,3.09465783,NA,NA,NA,6.63,64.16811371,1.200000048,21.90973,NA
1979,Luxembourg,LUX,1,52.59,20.7,26.71,2,42.01,28.68,29.31,13.6,2,0,0,2,1,NA,168.9384,2.345608743,4.546523346,NA,NA,NA,6.78,64.43991852,2.400000095,22.00745,NA
1980,Luxembourg,LUX,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,168.6122,0.840882927,6.299902003,NA,NA,NA,7.44,64.72453308,2.400000095,22.75275,NA
1981,Luxembourg,LUX,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,166.9823,-0.550950514,8.07295012,NA,NA,NA,8.68,64.56134033,2.400000095,23.89354,NA
1982,Luxembourg,LUX,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,170.3572,1.131296999,9.357050213,NA,NA,NA,10.35,64.10590363,2.400000095,23.31944,NA
1983,Luxembourg,LUX,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,171.0809,2.989076791,8.66927105,NA,NA,NA,9.84,63.64268112,3.400000095,22.67307,NA
1984,Luxembourg,LUX,1,30.51,49.45,20.04,2,21.1,58.33,20.57,11.7,2,0,0,2,1,NA,190.3336,6.186939275,6.435855796,NA,NA,NA,10.26,63.62696838,3,22.12056,NA
1985,Luxembourg,LUX,1,0,55.56,44.44,3,0,54.38,45.62,11.7,2,0,0,2,1,NA,201.3535,2.791706176,4.093586742,NA,NA,NA,9.51,64.18550873,2.900000095,21.98582,22.4
1986,Luxembourg,LUX,1,0,55.56,44.44,3,0,54.38,45.62,11.7,2,0,0,2,1,NA,183.7871,9.983934794,0.294564956,NA,NA,NA,8.6,65.13337708,2.599999905,21.83929,NA
1987,Luxembourg,LUX,1,0,55.56,44.44,3,0,54.38,45.62,11.7,2,0,0,2,1,NA,182.5888,3.95097795,-0.056664911,NA,NA,NA,7.97,66.54241943,2.5,NA,NA
1988,Luxembourg,LUX,1,0,55.56,44.44,3,0,54.38,45.62,11.7,2,0,0,2,1,NA,184.0843,8.463282839,1.43659115,NA,NA,NA,7.18,68.05860138,2,NA,NA
1989,Luxembourg,LUX,1,0,57.64,42.36,3,0,54.68,45.32,13.3,2,0,0,2,1,NA,186.2164,9.798061456,3.370963425,NA,NA,NA,7.7,69.81149292,1.799999952,NA,NA
1990,Luxembourg,LUX,1,0,60,40,3,0,55.02,44.98,13.3,2,0,0,2,1,NA,183.0739,5.319932179,3.2537647,5.360095248,4.676874834,3.137722981,8.52,71.95333099,1.700000048,12.63149873,NA
1991,Luxembourg,LUX,1,0,60,40,3,0,55.02,44.98,13.3,2,0,0,2,1,NA,183.8737,8.644190519,3.11835932,4.638489717,1.150231705,0.015524942,8.16,74.17513275,1.600000024,13.26584596,22.4
1992,Luxembourg,LUX,1,0,60,40,3,0,55.02,44.98,13.3,2,0,0,2,1,NA,178.0372,1.819652759,3.154168788,5.482781006,0.416463135,-0.649420459,7.91,75.69029999,2.099999905,13.61063442,NA
1993,Luxembourg,LUX,1,0,60,40,3,0,55.02,44.98,13.3,2,0,0,2,1,NA,176.9706,4.200647995,3.588104415,6.848251804,1.919250006,0.954506804,6.44,76.68467712,2.599999905,13.94133997,NA
1994,Luxembourg,LUX,1,0,55.29,44.71,3,0,55.15,44.85,20,2,0,0,2,1,NA,181.2968,3.820921228,2.194760407,6.284140183,2.931782089,2.169711461,7.15,78.46247101,3.200000048,13.89407953,22.6
1995,Luxembourg,LUX,1,0,50,50,3,0,55.29,44.71,20,2,0,0,2,1,NA,184.9795,1.432200245,1.867697877,9.039367018,2.669603895,1.346912877,7.229166667,79.8809433,2.900000095,14.61401653,NA
1996,Luxembourg,LUX,1,0,50,50,3,0,55.29,44.71,20,2,0,0,2,1,NA,195.0308,1.397177736,1.18386104,9.567670172,1.592473076,0.588624081,6.296666667,81.29994202,2.900000095,14.2582531,NA
1997,Luxembourg,LUX,1,0,50,50,3,0,55.29,44.71,20,2,0,0,2,1,NA,216.6179,5.72341728,1.367511396,9.680029415,2.801094677,1.917512942,5.598333333,83.19361115,2.700000048,14.45692348,25.4
1998,Luxembourg,LUX,1,0,50,50,3,0,55.29,44.71,20,3,0,0,2,1,NA,230.1478,6.031719933,0.95856626,14.17340369,3.235027008,2.230560059,4.728333333,85.62637329,2.700000048,14.46846485,NA
1999,Luxembourg,LUX,1,15.89,50,34.11,3,14.01,55.49,30.5,16.7,3,0,0,2,1,NA,240.5324,8.463826225,1.025194208,12.92834564,3.480772137,2.655011432,4.665,88.69394684,2.400000095,13.49555969,NA
2000,Luxembourg,LUX,1,50,50,0,1,44.09,55.91,0,16.7,3,0,0,2,1,NA,269.1855,8.209673834,3.150767744,12.60313734,5.890270746,4.64735765,5.518333333,91.96031189,2.200000048,13.08416843,25.7
2001,Luxembourg,LUX,1,50,50,0,1,44.09,55.91,0,16.7,3,0,0,2,1,NA,274.5363,2.508944466,2.663822338,12.93685335,5.914074283,4.5982077,4.860833333,95.51584625,1.899999976,13.8487711,NA
2002,Luxembourg,LUX,1,50,50,0,1,44.09,55.91,0,16.7,3,0,0,2,1,NA,259.9503,3.833157738,2.074088732,12.84475811,2.441935267,1.332595315,4.683333333,97.56342316,2.599999905,14.53083038,NA
2003,Luxembourg,LUX,1,50,50,0,1,44.09,55.91,0,16.7,3,0,0,2,1,NA,256.4236,1.640644877,2.049840429,14.1877263,0.186097358,-0.719971319,3.315328167,99.10624695,3.799999952,15.52188969,NA
2004,Luxembourg,LUX,1,28.96,54.21,16.83,2,25.54,58.97,15.49,23.3,3,0,0,2,1,NA,281.6251,3.659241033,2.225680818,15.22555433,-1.283446593,-2.04499285,2.841263667,100.3265991,5,15.22369766,25.8
2005,Luxembourg,LUX,1,0,60,40,3,0,63.19,36.81,23.3,3,0,0,2,1,NA,297.5617,3.199156142,2.487692712,13.8290138,0.077586657,-0.616928856,2.413519083,102.1585007,4.599999905,15.17819595,NA
2006,Luxembourg,LUX,1,0,60,40,3,0,63.19,36.81,23.3,3,0,0,2,1,NA,320.9226,5.174785156,2.666314946,12.96106866,1.936497154,1.178763127,3.303333333,104.1377029,4.599999905,14.20361137,NA
2007,Luxembourg,LUX,1,0,60,40,3,0,63.19,36.81,23.3,3,0,0,2,1,NA,336.2513,8.346882547,2.312458618,12.6481406,4.152796298,3.137011173,4.46083325,106.6128998,4.199999809,13.43698692,27.1
2008,Luxembourg,LUX,1,0,60,40,3,0,63.19,36.81,23.3,3,0,0,2,1,NA,348.393,-1.274266127,3.40187963,20.04300478,3.319477613,2.087877466,4.6075,104.5994034,4.900000095,14.52933693,NA
2009,Luxembourg,LUX,1,0,60,40,3,0,64.71,35.29,20,3,0,0,2,1,NA,303.0252,-4.408302447,0.368041998,19.6751367,-0.675206307,-1.178234871,4.229166667,107.2321014,5.099999905,16.6414814,NA
2010,Luxembourg,LUX,1,0,60,40,3,0,66.62,33.38,20,3,0,0,2,1,NA,326.1383,4.85801953,2.273679116,26.79773573,-0.658876177,-0.8995025,3.16920351,109.3905029,4.599999905,15.90288162,26.7
2011,Luxembourg,LUX,1,0,60,40,3,0,66.62,33.38,25,3,0,0,2,1,NA,340.4472,2.553464187,3.410683411,26.4738091,0.513025077,0.284313468,2.921892158,109.8089981,4.800000191,15.30113316,NA
2012,Luxembourg,LUX,1,0,60,40,3,0,66.62,33.38,21.7,3,0,0,2,1,NA,348.1222,-0.367492863,2.662841655,30.16105318,0.345173423,0.131260257,1.834660494,108.9785004,5.099999905,15.98516273,NA
2013,Luxembourg,LUX,1,2.98,55.4,41.62,3,3.12,61.51,35.38,28.3,3,0,0,2,1,NA,357.4752,4.012606614,1.734039635,30.0754181,0.965057939,0.802932504,1.849622212,NA,5.900000095,15.8999958,27.5
2014,Luxembourg,LUX,1,38.89,0,61.11,3,40.64,0,59.36,28.3,3,0,0,2,1,NA,374.1477,5.592471026,0.628543985,31.56475599,1.381885563,1.140843642,1.336247923,NA,6,15.39304352,NA
2015,Luxembourg,LUX,1,38.88888889,0,61.11111111,3,40.64,0,59.36,28.3,3,0,0,2,1,NA,NA,4.005040233,0.474743161,30.75096199,1.416087489,1.210819726,0.364279988,NA,6.5,15.12165165,NA
1966,Malta,MLT,0,0,100,0,1,0,100,0,4,NA,0,0,2,1,NA,160.3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,Malta,MLT,0,0,100,0,1,0,100,0,4,NA,0,0,2,1,NA,155.6365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,Malta,MLT,0,0,100,0,1,0,100,0,4,NA,0,0,2,1,NA,174.0769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,Malta,MLT,0,0,100,0,1,0,100,0,4,NA,0,0,2,1,NA,177.2426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,Malta,MLT,0,0,100,0,1,0,100,0,4,NA,0,0,2,1,NA,162.3441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,Malta,MLT,0,0,46.84931507,53.15068493,3,0,46.84931507,53.15068493,3.6,NA,0,0,2,1,NA,160.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Malta,MLT,0,0,0,100,5,0,0,100,3.6,NA,0,0,2,1,0.165697,160.4452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,Malta,MLT,0,0,0,100,5,0,0,100,3.6,NA,0,0,2,1,0.165697,188.6706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,Malta,MLT,0,0,0,100,5,0,0,100,3.6,NA,0,0,2,1,0.165697,247.6312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,Malta,MLT,0,0,0,100,5,0,0,100,3.6,NA,0,0,2,1,0.165697,226.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,228.8078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,236.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,217.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,232.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,236.7788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,216.4907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,194.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,188.3842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,196.0663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,202.7768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Malta,MLT,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,195.2476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,Malta,MLT,0,0,63.56164384,36.43835616,3,0,63.56164384,36.43835616,2.9,NA,0,0,2,1,0.165697,209.2844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,Malta,MLT,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,212.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Malta,MLT,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,218.4988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,Malta,MLT,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,232.3751,NA,NA,NA,NA,NA,NA,60.62544056,5.400000095,NA,NA
1991,Malta,MLT,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,233.5564,NA,NA,NA,NA,NA,NA,60.54639367,4.699999809,NA,NA
1992,Malta,MLT,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.165697,241.1343,4.686336606,NA,NA,NA,NA,NA,60.92004336,5.199999809,NA,NA
1993,Malta,MLT,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.165697,252.9763,4.486769208,NA,NA,NA,NA,NA,60.98552992,5.699999809,NA,NA
1994,Malta,MLT,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.4145133,256.9135,5.715690291,NA,NA,NA,NA,NA,60.41840154,5.599999905,NA,NA
1995,Malta,MLT,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.2488163,253.981,6.233885677,NA,34.4,-3.5,-1.7,NA,61.08537339,4.800000191,11.0242539,NA
